class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
b_correct,0.342405319,0.293186635,0.615660906,0.999997854,0.333917558,0.293168455,0.662414789,0.999997973,0.334999174,0.295065224,0.6625669,0.99999702,0.336076587,0.297138751,0.662485242,0.999998391,0.327545226,0.293072581,0.596964002,0.999998927,0.324725032,0.294847786,0.597032726,0.999998987,0.322081178,0.296707332,0.596967459,0.999998927,0.333959579,0.314629644,0.842077732,0.99999845,0.312689185,0.314964265,0.549019694,0.999999464,0.350792289,0.30557099,0.688368976,0.999996364,0.344661862,0.30472061,0.601458848,0.999997199,0.441123724,0.33863911,0.953648984,0.999992609,0.299717247,0.35288927,0.290500641,0.999998569,0.542586923,0.260587037,1.094323277,0.660476267,0.307710409,0.272770256,-0.0431801006,0.996510386,0.577421725,0.189344153,1.175902963,0.796234846,0.333178133,0.179208204,-0.0614331141,0.994767368,0.587964356,0.168314189,1.200002909,0.778872013,0.349575728,0.158531055,-0.123971842,0.986688375,0.57627368,0.164884061,1.153564692,0.777985632,0.351979196,0.156958163,-0.0190615766,0.983555496,0.570396185,0.171689764,1.151559234,0.784175873,0.35056448,0.163750798,-0.0212019067,0.977542222,0.689103246,0.4084194,0.170656055,0.999999344,0.579278111,0.426939487,-0.170909196,0.999999166,0.967836261,0.436263591,-0.195004418,0.995026946,0.676899791,0.502815723,-0.651451707,0.999282837,0.87232399,0.568023145,-0.00694133062,0.97897625,0.671860814,0.661194801,-0.872193396,0.998519242,0.840245664,0.5839082,0.0109071955,0.96312052,0.635054827,0.670979202,-0.892839134,0.994734466,0.979806602,0.611790299,-0.0420175381,0.975277603,0.725297451,0.738664091,-1.020206094,0.997876704
b_correct,0.347208589,0.290650994,0.49475342,0.999993324,0.336073995,0.285709679,0.560587704,0.99999398,0.336739928,0.286096781,0.560585082,0.999990046,0.337401807,0.286765128,0.560408473,0.999994636,0.328323513,0.287256598,0.514722109,0.99999696,0.323522478,0.288690984,0.51459527,0.999996483,0.318487793,0.290607244,0.51456964,0.99999702,0.331284553,0.298269957,0.789962351,0.999993801,0.301247269,0.306533009,0.566244304,0.999997556,0.353851587,0.30129078,0.574248493,0.999987125,0.348328829,0.302740932,0.512656569,0.999990582,0.448362559,0.342661023,0.823780775,0.999975502,0.30223161,0.361739486,0.424060374,0.999998331,0.537568986,0.402204007,0.892189026,0.359416753,0.262664527,0.426058561,0.141434684,0.992154896,0.620806277,0.429135859,0.882938266,0.506786942,0.246360406,0.355614066,0.086700283,0.991165161,0.641662657,0.437965512,0.869157553,0.484935135,0.240094468,0.34356457,0.0376625098,0.970346749,0.642965138,0.434408486,0.823389471,0.483563572,0.24553974,0.339855403,0.10403996,0.963051021,0.632019877,0.433553904,0.856566668,0.491040558,0.250266552,0.346692055,0.112078488,0.95525527,0.690846026,0.401785225,0.133731097,0.999997556,0.571617126,0.419669896,-0.13392733,0.999998391,0.964532912,0.436348557,-0.165912092,0.993992329,0.67602253,0.495423198,-0.483339846,0.998699188,0.86796385,0.565129876,-0.0392552391,0.961653352,0.670364618,0.66002959,-0.68625325,0.996277273,0.838251114,0.580659568,-0.0296068024,0.922993898,0.641393244,0.669978857,-0.707417846,0.985595882,0.972952187,0.608904958,-0.118858717,0.956751406,0.724159837,0.736116707,-0.862483859,0.994824588
b_correct,0.338909209,0.297234207,0.494921535,0.99999392,0.325614393,0.295110762,0.539177716,0.99999553,0.326345295,0.29583475,0.539164245,0.999992013,0.327107936,0.29700914,0.538886011,0.999996006,0.317448586,0.296866536,0.501661897,0.999997497,0.312129796,0.299008757,0.501586914,0.999996841,0.306865573,0.301296353,0.5014112,0.999997497,0.322776228,0.309978962,0.692854643,0.999995053,0.291808784,0.318403304,0.52004385,0.999997497,0.348782867,0.306856573,0.551475048,0.999986053,0.343254149,0.307833105,0.500456929,0.999988616,0.453106374,0.344025701,0.732849836,0.999974906,0.308576465,0.366943419,0.368271649,0.999996245,0.569633663,0.355730087,0.888396978,0.359484345,0.2550852,0.405680388,0.0787608325,0.98375386,0.589851379,0.325081736,1.01538372,0.558210492,0.247367948,0.352873653,-0.1039249,0.978437781,0.60496366,0.321668118,1.048179746,0.522974133,0.251689374,0.346733421,-0.132429615,0.929989278,0.597898066,0.302291125,1.00265646,0.528671026,0.25662446,0.339100152,-0.0791597515,0.916093826,0.588731945,0.322947055,0.994271636,0.537628651,0.257704765,0.341177374,-0.0863633677,0.908043444,0.698946774,0.403259605,0.113494866,0.999996603,0.569603264,0.419305801,-0.11358884,0.999997377,0.962019384,0.43359822,-0.200195357,0.992561996,0.676189363,0.498102546,-0.572154999,0.998362601,0.868311048,0.567188025,-0.0255951341,0.950854301,0.671701252,0.66326344,-0.751007438,0.995312989,0.83921814,0.582654655,-0.0100114429,0.905754983,0.644981146,0.674705803,-0.7642712,0.978585064,0.978824079,0.608172238,-0.101540267,0.94179976,0.723257422,0.737575531,-0.921502173,0.993138909
b_correct,0.342314661,0.286978781,0.466466725,0.999991834,0.325818747,0.285868198,0.529370666,0.99999398,0.3254219,0.286800414,0.529381812,0.999988258,0.325121194,0.288043588,0.529237509,0.999994278,0.32132113,0.287051231,0.48257345,0.999996006,0.317785352,0.288663059,0.482437938,0.999994934,0.313942164,0.290678948,0.482437938,0.999996364,0.31858173,0.303229153,0.754714966,0.999989629,0.298978329,0.308802009,0.541197956,0.999997497,0.348443955,0.298754841,0.549793541,0.999976456,0.345293343,0.299458921,0.486804247,0.999987841,0.43198657,0.343415648,0.803704739,0.999911547,0.301041424,0.364355475,0.384411484,0.999997199,0.521948993,0.407967269,0.854882658,0.156827152,0.271218032,0.432762831,0.0656231046,0.993219674,0.630113721,0.437609345,0.760349154,0.220902339,0.241575062,0.364116788,-0.0818663687,0.983792782,0.654712319,0.446703285,0.749670148,0.228628978,0.232421637,0.355059057,-0.1366117,0.950953186,0.661067426,0.443257689,0.698042452,0.232177347,0.235538334,0.351556212,-0.0640460402,0.94330138,0.649035752,0.442114025,0.731629252,0.239410833,0.242556766,0.354365289,-0.0544301309,0.933991432,0.683775663,0.400725394,0.14787662,0.999995112,0.573317587,0.419361651,-0.148240089,0.999996901,0.964699507,0.431971014,-0.0888029039,0.984695554,0.675752699,0.500729561,-0.432615101,0.997699678,0.881150186,0.56097573,0.0570832565,0.945935905,0.669673562,0.658897281,-0.615869343,0.995992303,0.849394143,0.576750755,0.0659995973,0.886329591,0.642071903,0.670212746,-0.635538936,0.980626404,0.981234491,0.604804099,-0.0164684393,0.940289974,0.719280541,0.736311972,-0.785139441,0.994317353
b_correct,0.337070137,0.29207471,0.581475317,0.999998271,0.329629868,0.290616393,0.630095184,0.999998629,0.331256062,0.291665167,0.630244374,0.999997675,0.332794815,0.293042034,0.63017261,0.999998868,0.323289335,0.292132646,0.570001841,0.999999166,0.32057184,0.294226587,0.570060551,0.999999046,0.317836255,0.296664119,0.56999433,0.999999166,0.331902295,0.311481386,0.82044059,0.99999851,0.309312642,0.314249843,0.548395038,0.999999464,0.346082419,0.304374486,0.658233106,0.999995887,0.339915305,0.305493206,0.577999532,0.999996543,0.456074268,0.342719615,0.943323791,0.999988914,0.299956262,0.361064494,0.303824574,0.99999851,0.545381069,0.276529819,1.083662391,0.675844789,0.298466951,0.284925133,-0.0278570801,0.995142639,0.564352632,0.197264731,1.136447191,0.813047171,0.322448969,0.189129576,-0.058482483,0.99575913,0.576998293,0.175211117,1.16210711,0.793393016,0.336427659,0.168092668,-0.109655291,0.985476792,0.562660933,0.171000004,1.118371487,0.793628335,0.34045577,0.166206703,-0.0159658864,0.981972635,0.555202186,0.177548453,1.113359809,0.796271861,0.338603795,0.173405543,-0.0221063457,0.977065504,0.693177164,0.405578315,0.159799024,0.999998748,0.578874648,0.424402326,-0.16002731,0.999998689,0.961853385,0.431048542,-0.230564758,0.994789124,0.673137665,0.502844989,-0.632217705,0.998674452,0.881468594,0.565130293,-0.0629608855,0.970143437,0.671273887,0.660578847,-0.816020191,0.996059954,0.849811852,0.582078218,-0.0456531681,0.948291361,0.642834544,0.673641205,-0.825383127,0.985708237,0.987014771,0.609233856,-0.114777721,0.966898441,0.723577321,0.738962293,-0.948455334,0.994774759
b_correct,0.310120881,0.313170344,0.639881313,0.99999553,0.29734531,0.319019318,0.693260491,0.999996841,0.298430055,0.320330232,0.693198502,0.999994934,0.299511135,0.321752191,0.693023145,0.999997199,0.292145729,0.319692403,0.62274605,0.999997854,0.289583594,0.32146135,0.62281096,0.999997675,0.286830038,0.323181152,0.622847199,0.999997795,0.301862568,0.335046381,0.82651931,0.999996901,0.281899452,0.338596553,0.535053015,0.999998808,0.322096109,0.322004467,0.705352843,0.999993563,0.31690225,0.321318179,0.622767746,0.999994516,0.424157917,0.349984974,0.93609184,0.999987304,0.302449286,0.35962677,0.245161831,0.999997735,0.527427197,0.262290746,1.050850868,0.647817612,0.319054812,0.2788544,-0.0538691357,0.996232092,0.553907096,0.18890433,1.129493356,0.751051307,0.366597354,0.189327568,-0.0694039539,0.997122824,0.559349895,0.167638823,1.156662583,0.7239452,0.378811687,0.168905511,-0.136451349,0.990273237,0.546275079,0.16486682,1.106097579,0.726766884,0.380578578,0.166843906,-0.0414341874,0.987901151,0.541481495,0.170478672,1.103077173,0.7388556,0.38105458,0.173700884,-0.0332103111,0.98342675,0.688449204,0.409129053,0.171755582,0.999999344,0.579415381,0.430822074,-0.171571106,0.999999106,0.963448882,0.432069838,-0.168792784,0.990700543,0.673804164,0.509610891,-0.555355966,0.998752534,0.880737364,0.565591395,0.0895374045,0.960175812,0.670153499,0.660193264,-0.643486679,0.997356057,0.84615463,0.5813815,0.113677502,0.925887048,0.646160305,0.670437038,-0.649561584,0.988566816,0.983249247,0.608542383,0.0526595637,0.944017291,0.7244519,0.735948503,-0.764398634,0.995899737
b_correct,0.316658556,0.311402291,0.596359551,0.999984801,0.297200054,0.314453244,0.657320261,0.999984801,0.297512323,0.315281689,0.657422543,0.999976635,0.298337758,0.316171467,0.657232523,0.999987721,0.292344421,0.316714257,0.610633373,0.999991417,0.289877355,0.318353713,0.610480249,0.999990225,0.28752467,0.320016503,0.610413671,0.999991119,0.302633286,0.328369111,0.864009678,0.999985754,0.283167154,0.332712799,0.654974401,0.99999404,0.330105126,0.318356723,0.67008698,0.999973178,0.325981736,0.319664896,0.608361363,0.999980927,0.433441043,0.349581271,0.885171115,0.999962687,0.304333985,0.37309581,0.433347911,0.999996722,0.555742919,0.396303654,0.904455364,0.31673497,0.244609833,0.425398648,0.0874677822,0.996005714,0.663150668,0.413423091,0.877253532,0.391561121,0.224308684,0.34537971,0.039799042,0.991563499,0.693635225,0.420510173,0.869228959,0.363964677,0.226089954,0.332024843,-0.00424991874,0.971818447,0.694540143,0.417624801,0.824392676,0.366714686,0.231737018,0.330278099,0.0696725175,0.964984,0.681212246,0.415294558,0.849569201,0.381700754,0.234821334,0.334237099,0.0667858943,0.954492688,0.693607867,0.404020309,0.133894637,0.999998868,0.576554358,0.423246592,-0.133876711,0.999999106,0.960727274,0.430319786,-0.138362467,0.992739916,0.67107451,0.503339291,-0.525249064,0.998738289,0.880871773,0.559929788,-0.0184687041,0.959580123,0.672400117,0.662767291,-0.754961371,0.996632338,0.847073138,0.576148212,-0.0112512484,0.917789042,0.645845532,0.676546395,-0.780332148,0.985989332,0.982428074,0.605811536,-0.109447651,0.945741653,0.72366327,0.737445414,-0.948242664,0.994985104
b_correct,0.33698079,0.286422282,0.439759582,0.999998033,0.32980445,0.283867419,0.492865264,0.999998152,0.331842333,0.284464568,0.492971569,0.999997079,0.334054917,0.285184383,0.492857069,0.999998331,0.320916414,0.28580153,0.429988384,0.999999106,0.31631586,0.28804177,0.430005163,0.999999046,0.311901718,0.290551931,0.430008203,0.999999106,0.332053751,0.300368965,0.705251932,0.999998271,0.301608324,0.308094054,0.4229877,0.999999285,0.346106201,0.297691286,0.523210466,0.999995887,0.338860333,0.29955548,0.439774424,0.999996841,0.454085886,0.33855027,0.837229073,0.999991357,0.308936387,0.351349026,0.169352114,0.999998629,0.535558701,0.262844145,0.961859226,0.672911346,0.330394298,0.278518081,-0.157431036,0.995104849,0.550887465,0.192884296,1.031571031,0.831653714,0.391977847,0.183719352,-0.153259501,0.996747196,0.559622228,0.172125518,1.062832236,0.80287236,0.417354137,0.162175834,-0.203450397,0.988861561,0.54974103,0.168905199,1.01650548,0.801226079,0.4217031,0.16041635,-0.107143372,0.985721707,0.545341372,0.17548196,1.009423971,0.804990888,0.417654604,0.167146206,-0.111599877,0.979513347,0.695192099,0.406155944,0.177301541,0.99999851,0.583685219,0.427826673,-0.17743358,0.99999845,0.960156262,0.430743963,-0.164690778,0.993136168,0.675420582,0.499905497,-0.65322125,0.998790205,0.880518794,0.565658808,0.061083328,0.969984293,0.670364618,0.661786914,-0.869299173,0.997306645,0.849287689,0.581809223,0.0844097733,0.947968483,0.648928523,0.681651711,-0.883759856,0.989944816,0.981456637,0.610415697,0.0340407081,0.969742417,0.727848411,0.738571048,-1.013419867,0.996523261
b_correct,0.333825767,0.296788633,0.358456105,0.999997795,0.319499701,0.29111436,0.424476743,0.999998331,0.320667565,0.291040003,0.424539834,0.999996901,0.32197541,0.291112781,0.424310237,0.999998569,0.310289383,0.295079917,0.382832646,0.999998987,0.305507749,0.297328919,0.382671535,0.999998748,0.300980926,0.299287438,0.382693052,0.999999106,0.31976673,0.302692354,0.678901136,0.999997675,0.291417867,0.311397612,0.488305837,0.999999225,0.343182117,0.306234956,0.450130075,0.99999392,0.336800903,0.3085109,0.394535124,0.999996006,0.442390352,0.341333479,0.76427412,0.999979377,0.306204557,0.369211167,0.317893982,0.999997199,0.563837171,0.366214067,0.833546698,0.375342369,0.247683063,0.422019005,-0.036600627,0.99267298,0.659094393,0.359285235,0.795131147,0.550122917,0.237343967,0.341386616,-0.174520016,0.990460038,0.687945068,0.359776765,0.797798932,0.518142998,0.23422721,0.32987693,-0.235107467,0.96708262,0.683981299,0.356003106,0.748997808,0.525443614,0.237744987,0.32657662,-0.148201764,0.960223496,0.671953678,0.356704354,0.767750442,0.528890491,0.242151663,0.330300331,-0.146566823,0.953480303,0.690968215,0.404012173,0.142495841,0.999996841,0.575750053,0.422819167,-0.142562553,0.999997556,0.959638596,0.431849062,-0.159079731,0.990199089,0.677436531,0.502495527,-0.495095104,0.998557866,0.882811964,0.564155281,0.123606093,0.951650441,0.667725563,0.659731448,-0.582927763,0.996627867,0.850073636,0.580482125,0.151137039,0.902298629,0.633179665,0.672425091,-0.589168966,0.981036007,0.977698684,0.607215345,0.0624207668,0.941162527,0.719292223,0.736647487,-0.727996409,0.994623661
b_correct,0.329401106,0.288978159,0.521810114,0.999999404,0.320498943,0.288602024,0.571867526,0.999999523,0.322091728,0.289321899,0.571998954,0.999999225,0.323579907,0.290238947,0.57190758,0.999999583,0.313940376,0.291030347,0.512642682,0.999999642,0.310679942,0.293529302,0.512717843,0.999999583,0.306914091,0.296326935,0.512665749,0.999999583,0.321841955,0.306518137,0.767776072,0.999999523,0.29826057,0.312385976,0.499945968,0.999999762,0.339439511,0.299033821,0.598751128,0.999998689,0.333462745,0.301256686,0.520342469,0.999998987,0.449472755,0.339132696,0.883031487,0.999995172,0.304524153,0.353885442,0.244771808,0.999998748,0.536171794,0.26167053,1.03278935,0.7508986,0.309551835,0.279964447,-0.0991084129,0.996013463,0.542543888,0.189104959,1.09855032,0.857058883,0.347022802,0.187832296,-0.095500797,0.997644842,0.550421953,0.168180168,1.122326016,0.829533339,0.354269087,0.167643934,-0.152202204,0.989763319,0.538645089,0.164767966,1.078302264,0.826765716,0.358139843,0.164927393,-0.0632303432,0.986693442,0.532937706,0.171906471,1.076366544,0.828681409,0.361774623,0.171256617,-0.0588673539,0.982050359,0.692474484,0.406732827,0.177429259,0.999999106,0.583640695,0.427504122,-0.177664429,0.999998868,0.959201634,0.431509793,-0.172420636,0.995019317,0.676140249,0.501459897,-0.616427541,0.998942852,0.882898569,0.565846026,0.0339467563,0.973145306,0.668324232,0.660970986,-0.764054835,0.996942878,0.84951663,0.58265686,0.0528676696,0.95618403,0.643416882,0.673193395,-0.776012599,0.989643514,0.981634438,0.610045135,-0.0100698313,0.973975241,0.724206448,0.740321338,-0.892611682,0.996028781
